Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9555,Call of Duty: Modern Warfare Trilogy,X360,2016,Shooter,Activision,0.01,0.01,0,0,0.02
9556,Memories Off #5: Encore,PS2,2007,Adventure,CyberFront,0,0,0.02,0,0.02
9557,Zombie Hunters 2,PS2,2006,Action,Essential Games,0,0,0.02,0,0.02
9558,WRC 5: FIA World Rally Championship,X360,2015,Sports,Bigben Interactive,0,0.02,0,0,0.02
9559,Custom Drive,PSP,2012,Action,D3Publisher,0,0,0.02,0,0.02
9560,Tsuyo Kiss 2 Gakki: Swift Love,PS2,2009,Adventure,Revolution (Japan),0,0,0.02,0,0.02
9561,Achtung Panzer: Kharkov 1943,PC,2010,Strategy,Mamba Games,0,0.01,0,0,0.02
9562,Winning Post 7 2013,PSV,2013,Sports,Tecmo Koei,0,0,0.02,0,0.02
9563,Platypus,PSP,2006,Shooter,Funsta,0.02,0,0,0,0.02
9564,Command & Conquer 4: Tiberian Twilight,PC,2010,Strategy,Electronic Arts,0,0.01,0,0,0.02
9565,The Incredibles: Rise of the Underminer,PC,2005,Action,THQ,0.01,0,0,0,0.02
9566,Winter Sports 3: The Great Tournament,X360,2010,Sports,Tradewest,0,0.01,0,0,0.02
9567,Farm Frenzy,PC,2008,Strategy,Mumbo Jumbo,0.01,0,0,0,0.02
9568,Ore wa Shoujo Mangaka,PSP,2012,Action,Giza10,0,0,0.02,0,0.02
9569,Busou Renkin: Youkoso Papillon Park e,PS2,2007,Action,Marvelous Interactive,0,0,0.02,0,0.02
9570,A Vampyre Story,PC,2008,Adventure,Crimson Cow,0,0.01,0,0,0.02
9571,Exhibition Volume 6,XB,2004,Misc,Microsoft Game Studios,0.01,0,0,0,0.02
9572,The Haunted: Hell's Reach,PC,2011,Shooter,Visco,0.02,0,0,0,0.02
9573,I Love Horses: Rider's Paradise,Wii,2010,Simulation,Destineer,0.02,0,0,0,0.02
9574,Majesty 2 Collection,PC,2011,Strategy,Paradox Interactive,0,0.01,0,0,0.02
9575,Sniper Elite,PC,2005,Shooter,MC2 Entertainment,0,0.01,0,0,0.02
9576,The Dark Hills of Cherai,PC,2009,Puzzle,Unknown,0,0.01,0,0,0.02
9577,FIFA Soccer 08,PC,2007,Sports,Electronic Arts,0,0.01,0,0,0.02
9578,Dream C Club: GoGo,PS3,2014,Adventure,D3Publisher,0,0,0.02,0,0.02
9579,Battle Spirits: Hero's Soul,PSP,2010,Role-Playing,Namco Bandai Games,0,0,0.02,0,0.02
9580,Pachi-Slot Higrashi no Naku Koro ni Matsuri,PS2,2010,Misc,Alchemist,0,0,0.02,0,0.02
9581,White Album 2: Shiawase no Mukougawa,PSV,2013,Adventure,Aqua Plus,0,0,0.02,0,0.02
9582,W.L.O. Sekai Renai Kikousen,X360,2010,Adventure,5pb,0,0,0.02,0,0.02
9583,Psychedelica of the Black Butterfly,PSV,2015,Action,Idea Factory,0,0,0.02,0,0.02
9584,Final Fantasy XI: All-In-One Pack 2006,X360,2006,Role-Playing,Square Enix,0,0,0.02,0,0.02
9585,Joint Operations: Combined Arms,PC,2009,Shooter,NovaLogic,0.01,0,0,0,0.02
9586,Winning Post 7: Maximum 2007,PS3,2007,Sports,Tecmo Koei,0,0,0.02,0,0.02
9587,Monster Trux Offroad,Wii,2007,Racing,Popcorn Arcade,0.01,0,0,0,0.02
9588,Assault Suit Leynos,PS4,2016,Shooter,Rising Star Games,0.01,0,0,0,0.02
9589,Drakensang: The Dark Eye,PC,2009,Role-Playing,Eidos Interactive,0.01,0,0,0,0.02
9590,Storm Lover 2nd,PSP,2013,Misc,D3Publisher,0,0,0.02,0,0.02
9591,Kadenz fermata//Akkord:fortissimo,PSV,2014,Adventure,5pb,0,0,0.02,0,0.02
9592,DuckTales: Remastered,PC,2013,Action,Capcom,0,0.01,0,0,0.02
9593,Transformers: Prime,Wii,2012,Action,Activision,0,0.01,0,0,0.02
9594,Contrast,PC,2013,Platform,Focus Home Interactive,0,0.01,0,0,0.02
9595,Arcana Famiglia 2,PSP,2013,Adventure,Comfort,0,0,0.02,0,0.02
9596,Taishou Moebius Line Vitable,PSV,2016,Adventure,dramatic create,0,0,0.02,0,0.02
9597,Shinkyoku Soukai Polyphonica,PS2,2007,Adventure,Prototype,0,0,0.02,0,0.02
9598,Shin Sangoku Musou Online: Souten Ranbu,PS3,2010,Action,Tecmo Koei,0,0,0.02,0,0.02
9599,Elven Legacy,PC,2009,Strategy,Paradox Interactive,0.01,0,0,0,0.02
9600,V-Rally 3,XB,2003,Racing,Atari,0.01,0,0,0,0.02
9601,Full House Kiss 2,PS2,2006,Adventure,Capcom,0,0,0.02,0,0.02
9602,Thunder Force VI,PS2,2008,Shooter,Sega,0,0,0.02,0,0.02
9603,Majesty 2: The Fantasy Kingdom Sim,PC,2009,Simulation,Paradox Interactive,0.01,0,0,0,0.02
9604,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable,PSP,2010,Misc,Paon,0,0,0.02,0,0.02
9605,Command & Conquer Collection,PC,2003,Strategy,Electronic Arts,0.01,0,0,0,0.02
9606,Kiss Bell,PSV,2014,Adventure,Giga,0,0,0.02,0,0.02
9607,Earth Defense Force 2017 (old JP sales),X360,2006,Shooter,D3Publisher,0,0,0.02,0,0.02
9608,Sengoku Hime: Senran ni Mau Otometachi,PS2,2009,Adventure,Yeti,0,0,0.02,0,0.02
9609,GTI Club: Supermini Festa!,Wii,2010,Racing,Konami Digital Entertainment,0.01,0,0,0,0.02
9610,MuvLuv Double Pack,PSV,2016,Adventure,5pb,0,0,0.02,0,0.02
9611,Koihime Enbu,PS4,2016,Fighting,Yeti,0,0,0.02,0,0.02
9612,Worldwide Soccer Manager 2006,PC,2004,Sports,Sega,0,0.01,0,0,0.02
9613,Hiiro no Kakera Portable,PSP,2008,Adventure,Idea Factory,0,0,0.02,0,0.02
9614,Antz Extreme Racing,XB,2002,Racing,Empire Interactive,0.01,0,0,0,0.02
9615,Enemy Territory: Quake Wars,PC,2007,Shooter,Activision,0.01,0,0,0,0.02
9616,Truck Racer,Wii,2009,Racing,Nordic Games,0,0.01,0,0,0.02
9617,The Sims 4: Luxury Party Stuff,PC,2015,Simulation,Electronic Arts,0,0.01,0,0,0.02
9618,"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",PS2,2008,Adventure,ASCII Media Works,0,0,0.02,0,0.02
9619,Tennis no Oji-Sama: Card Hunter,PS2,2007,Strategy,Konami Digital Entertainment,0,0,0.02,0,0.02
9620,Portable Island: Tenohira Resort,PSP,2006,Simulation,Namco Bandai Games,0,0,0.02,0,0.02
9621,Night Wizard the Video Game: Denial of the World,PS2,2008,Adventure,5pb,0,0,0.02,0,0.02
9622,Sengoku Efuda Yuugi: Hototogisu Ran,PSP,2008,Misc,Irem Software Engineering,0,0,0.02,0,0.02
9623,Saenai Kanojo no Sodatekata: Blessing Flowers,PSV,2015,Action,5pb,0,0,0.02,0,0.02
9624,Kao the Kangaroo Round 2,PS2,2005,Platform,JoWood Productions,0.01,0.01,0,0,0.02
9625,Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable,PSP,2010,Adventure,Idea Factory,0,0,0.02,0,0.02
9626,Evil Genius,PC,2004,Strategy,Vivendi Games,0,0.01,0,0,0.02
9627,Moe Moe 2-ji Taisen (Ryoku) * Deluxe,PSP,2008,Adventure,System Soft,0,0,0.02,0,0.02
9628,Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide,PSP,2011,Role-Playing,Gust,0,0,0.02,0,0.02
9629,Online Chess Kingdoms,PSP,2006,Misc,Konami Digital Entertainment,0.01,0,0,0,0.02
9630,Gaku ? Ou: The Royal Seven Stars,PSP,2012,Role-Playing,Alchemist,0,0,0.02,0,0.02
9631,Pillars of Eternity,PC,2014,Role-Playing,Paradox Interactive,0,0.01,0,0,0.02
9632,RollerCoaster Tycoon: Gold Edition,PC,2002,Strategy,Infogrames,0.01,0,0,0,0.02
9633,Professional Farmer 2016,PS4,2015,Action,Namco Bandai Games,0,0.01,0,0,0.02
9634,Storm Lover Kai!!,PSP,2012,Action,D3Publisher,0,0,0.02,0,0.02
9635,Nurarihyon no Mago: Hyakki Ryouran Taisen,PS3,2011,Fighting,Konami Digital Entertainment,0,0,0.02,0,0.02
9636,Minna to Issho,PSV,2011,Misc,Sony Computer Entertainment,0,0,0.02,0,0.02
9637,Harukanaru Toki no Naka de 6,PSP,2015,Action,Tecmo Koei,0,0,0.02,0,0.02
9638,Hummer Badlands,XB,2006,Racing,Global Star,0.01,0,0,0,0.02
9639,I Doll U,PSV,2015,Adventure,Idea Factory,0,0,0.02,0,0.02
9640,Enkaku Sousa: Sana e no 23 Hiai,PSP,2009,Adventure,Sony Computer Entertainment,0,0,0.02,0,0.02
9641,Barbie and Her Sisters Puppy Rescue,PS3,2015,Action,Namco Bandai Games,0,0.01,0,0,0.02
9642,Worms: WMD,PS4,2016,Action,Sold Out,0.01,0.01,0,0,0.02
9643,Myst,PSP,2006,Adventure,Midway Games,0,0.01,0,0,0.02
9644,Tiger & Bunny: Hero's Day,PSP,2013,Action,D3Publisher,0,0,0.02,0,0.02
9645,Storm Lover 2nd V,PSV,2016,Adventure,D3Publisher,0,0,0.02,0,0.02
9646,Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,PSV,2014,Adventure,Prototype,0,0,0.02,0,0.02
9647,Touhou Genso Rondo: Bullet Ballet,PS4,2016,Shooter,Nippon Ichi Software,0.01,0,0,0,0.02
9648,Accel World: Kasoku no Chouten,PS3,2013,Adventure,Namco Bandai Games,0,0,0.02,0,0.02
9649,Pachinko Kaou: Misora Hibari,PS2,2007,Misc,Hackberry,0,0,0.02,0,0.02
9650,Just Cause,PS2,2006,Action,Eidos Interactive,0.01,0.01,0,0,0.02
9651,Choro Q,PS2,2003,Racing,Zoo Digital Publishing,0.01,0.01,0,0,0.02
9652,Narcissus: Moshimo Ashita ga Runara,PSP,2010,Adventure,Kadokawa Shoten,0,0,0.02,0,0.02
9653,Girl Friend Beta: Kimi to Sugosu Natsuyasumi,PSV,2015,Action,Namco Bandai Games,0,0,0.02,0,0.02
9654,IHRA Drag Racing: Sportsman Edition,XB,2006,Racing,Bethesda Softworks,0.01,0,0,0,0.02
9655,"Sharin no Kuni, Himawari no Shoujo",X360,2010,Adventure,5pb,0,0,0.02,0,0.02
9656,Guild Wars: Factions,PC,2006,Role-Playing,NCSoft,0,0.01,0,0,0.02
9657,Technic Beat,PS2,2002,Misc,Arika,0.01,0.01,0,0,0.02
9658,So-Ra-No-Wo-To: Otome no Gojuusou,PSP,2010,Adventure,Compile Heart,0,0,0.02,0,0.02
9659,Farming Simulator 2014,PSV,2014,Simulation,Focus Home Interactive,0.01,0,0,0,0.02
9660,Imperium Romanum,PC,2008,Strategy,Kalypso Media,0,0.01,0,0,0.02
9661,Ship Simulator 2008,PC,2007,Simulation,Lighthouse Interactive,0,0.01,0,0,0.02
9662,Sengoku,PC,2011,Strategy,Paradox Interactive,0,0.01,0,0,0.02
9663,Dream C Club,PS3,2012,Simulation,D3Publisher,0,0,0.02,0,0.02
9664,IGT Slots: Lucky Larry's Lobstermania,PC,2011,Simulation,Masque Publishing,0.01,0,0,0,0.02
9665,Sid Meier's Civilization Revolution 2+,PSV,2015,Strategy,Take-Two Interactive,0,0,0.02,0,0.02
9666,SBK Superbike World Championship,PS2,2008,Racing,Black Bean Games,0.01,0.01,0,0,0.02
9667,Memories Off 6: Next Relation,PS2,2009,Adventure,5pb,0,0,0.02,0,0.02
9668,Scared Rider Xechs,PS2,2010,Adventure,RED Entertainment,0,0,0.02,0,0.02
9669,Vitamin X: Detective B6,PSP,2012,Adventure,D3Publisher,0,0,0.02,0,0.02
9670,Misshitsu no Sacrifice,PSP,2010,Adventure,D3Publisher,0,0,0.02,0,0.02
9671,Ouran Koukou Host Bu,PS2,2007,Adventure,Idea Factory,0,0,0.02,0,0.02
9672,Meiji Toukyou Renka: Twilight Kiss,PSP,2015,Action,Broccoli,0,0,0.02,0,0.02
9673,Xblaze: Lost Memories,PS3,2015,Adventure,Arc System Works,0.01,0,0,0,0.02
9674,Turok,PC,2008,Action,Touchstone,0,0.01,0,0,0.01
9675,Coven and Labyrinth of Refrain,PSV,2016,Action,Nippon Ichi Software,0,0,0.01,0,0.01
9676,Sora no Otoshimono: DokiDoki Summer Vacation,PSP,2010,Adventure,Kadokawa Shoten,0,0,0.01,0,0.01
9677,Don Bradman Cricket 14,X360,2014,Sports,Tru Blu Entertainment,0,0.01,0,0,0.01
9678,DokuSui: DokiDoki Suikoden,PSP,2011,Role-Playing,Irem Software Engineering,0,0,0.01,0,0.01
9679,Shinseiki Evangelion: Battle Orchestra Portable,PSP,2009,Fighting,Broccoli,0,0,0.01,0,0.01
9680,Donkey Kong Jungle Beat,Wii,2008,Platform,Nintendo,0,0.01,0,0,0.01
9681,Bomberman (jp sales),PSP,2006,Puzzle,Konami Digital Entertainment,0,0,0.01,0,0.01
9682,Blazblue: Continuum Shift Extend,PSP,2012,Fighting,Arc System Works,0,0,0.01,0,0.01
9683,S.Y.K: Shinsetsu Saiyuuki,PS2,2009,Adventure,Idea Factory,0,0,0.01,0,0.01
9684,Football Manager Live,PC,2009,Sports,Sega,0,0.01,0,0,0.01
9685,Captain Morgane and the Golden Turtle,Wii,2012,Adventure,Reef Entertainment,0,0.01,0,0,0.01
9686,Black Cat,PS2,2006,Action,Capcom,0,0,0.01,0,0.01
9687,Serious Sam II,PC,2005,Shooter,Take-Two Interactive,0,0.01,0,0,0.01
9688,Wand of Fortune: Mirai e no Prologue Portable,PSP,2010,Adventure,Idea Factory,0,0,0.01,0,0.01
9689,Sengoku Hime: Senran ni Mau Otometachi,PSP,2009,Adventure,Yeti,0,0,0.01,0,0.01
9690,Secret Game Portable,PSP,2010,Adventure,Yeti,0,0,0.01,0,0.01
9691,Demon Gaze 2,PSV,2014,Role-Playing,Experience Inc.,0,0,0.01,0,0.01
9692,Neverwinter Nights 2: Mask of the Betrayer,PC,2007,Role-Playing,Atari,0,0.01,0,0,0.01
9693,Call of Juarez,PC,2006,Shooter,Ubisoft,0,0.01,0,0,0.01
9694,Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales),X360,2006,Shooter,Ubisoft,0,0,0.01,0,0.01
9695,UEFA Champions League 2006-2007,PSP,2007,Sports,Electronic Arts,0.01,0,0,0,0.01
9696,Codename: Panzers Phase Two,PC,2005,Strategy,CDV Software Entertainment,0,0.01,0,0,0.01
9697,Nobunaga no Yabou Online: Houou no Shou,PS3,2012,Strategy,Ackkstudios,0,0,0.01,0,0.01
9698,Rise of Flight: Iron Cross Edition,PC,2010,Simulation,Aerosoft,0.01,0,0,0,0.01
9699,Unreal Tournament 2003,PC,2002,Shooter,Atari,0,0.01,0,0,0.01
9700,God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,PS4,2016,Action,Namco Bandai Games,0,0,0.01,0,0.01
9701,Uppers,PSV,2016,Action,Marvelous Entertainment,0,0,0.01,0,0.01
9702,Wand of Fortune Portable,PSP,2010,Adventure,Idea Factory,0,0,0.01,0,0.01
9703,Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales),PSP,2006,Action,Konami Digital Entertainment,0,0,0.01,0,0.01
9704,The Last Remnant,PC,2009,Role-Playing,Square Enix,0,0.01,0,0,0.01
9705,Himawari: Pebble in the Sky Portable,PSP,2010,Adventure,Kadokawa Shoten,0,0,0.01,0,0.01
9706,Wand of Fortune R,PSV,2016,Adventure,Idea Factory,0,0,0.01,0,0.01
9707,Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns,PS2,2008,Adventure,Marvelous Interactive,0,0,0.01,0,0.01
9708,Kono Aozora ni Yakusoku o: Tenohira no Rakuen,PSP,2009,Adventure,TGL,0,0,0.01,0,0.01
9709,Shinobi Koutsutsu,PSP,2014,Adventure,Idea Factory,0,0,0.01,0,0.01
9710,NiGHTS into dreams...,PS2,2008,Platform,Sega,0,0,0.01,0,0.01
9711,WinBack 2: Project Poseidon,PS2,2006,Shooter,Tecmo Koei,0.01,0.01,0,0,0.01
9712,Utawarerumono: Futari no Hakuoro,PS3,2016,Misc,Aqua Plus,0,0,0.01,0,0.01
9713,WRC 5: FIA World Rally Championship,XOne,2015,Sports,Bigben Interactive,0,0.01,0,0,0.01
9714,Totally Spies! Totally Party,PS2,2008,Misc,Ubisoft,0.01,0.01,0,0,0.01
9715,GunParade Orchestra: Ao no Shou,PS2,2006,Adventure,Sony Computer Entertainment,0,0,0.01,0,0.01
9716,Impossible Creatures,PC,2002,Strategy,Microsoft Game Studios,0,0.01,0,0,0.01
9717,Wizardry XTH: Unlimited Students,PS2,2006,Role-Playing,Michaelsoft,0,0,0.01,0,0.01
9718,Raven's Cry,PS4,2015,Role-Playing,TopWare Interactive,0,0.01,0,0,0.01
9719,Instant Brain,X360,2011,Adventure,Cave,0,0,0.01,0,0.01
9720,Guitar Hero III: Legends of Rock,PC,2007,Misc,Aspyr,0.01,0,0,0,0.01
9721,Blitzkrieg 2 Anthology,PC,2008,Strategy,Ascaron Entertainment GmbH,0,0.01,0,0,0.01
9722,Rayman Raving Rabbids,PC,2006,Misc,Ubisoft,0,0.01,0,0,0.01
9723,God Eater Off Shot:Shiou-hen Twin Pack & Animation Vol.5,PS4,2016,Misc,Namco Bandai Games,0,0,0.01,0,0.01
9724,Abunai: Koi no Sousa Shitsu,PSP,2012,Action,Quinrose,0,0,0.01,0,0.01
9725,Coronation Street: The Mystery of the Missing Hotpot Recipe,PC,2011,Adventure,Avanquest,0,0.01,0,0,0.01
9726,Battle Worlds: Kronos,PC,2016,Strategy,Nordic Games,0,0.01,0,0,0.01
9727,SoulLink Extension,PS2,2006,Adventure,Interchannel,0,0,0.01,0,0.01
9728,Banjo-Kazooie,X360,2008,Platform,Microsoft Game Studios,0,0.01,0,0,0.01
9729,Samurai Shodown Anthology (JP sales),PS2,2008,Fighting,Ignition Entertainment,0,0,0.01,0,0.01
9730,Winning Post 7 Maximum 2008,PS2,2008,Sports,Tecmo Koei,0,0,0.01,0,0.01
9731,Sangoku Koi Senki: Otome no Heihou!,PS2,2011,Adventure,Prototype,0,0,0.01,0,0.01
9732,Alfa Romeo Racing Italiano,PS2,2005,Racing,Black Bean Games,0.01,0.01,0,0,0.01
9733,"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",PS2,2002,Misc,Media Entertainment,0,0,0.01,0,0.01
9734,Digger Simulator,PC,2011,Simulation,Excalibur Publishing,0,0.01,0,0,0.01
9735,Turbo: Super Stunt Squad,X360,2013,Sports,D3Publisher,0,0.01,0,0,0.01
9736,Super Robot Taisen XO,X360,2006,Strategy,Banpresto,0,0,0.01,0,0.01
9737,Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,PS2,2010,Misc,Hackberry,0,0,0.01,0,0.01
9738,IL-2 Sturmovik,PC,2001,Simulation,Blue Byte,0,0.01,0,0,0.01
9739,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,XB,2005,Adventure,Activision,0.01,0,0,0,0.01
9740,East India Company,PC,2009,Strategy,Paradox Interactive,0.01,0,0,0,0.01
9741,Infinite Stratos 2: Love and Purge,PSV,2015,Action,5pb,0,0,0.01,0,0.01
9742,Egg Mania: Eggstreme Madness,XB,2002,Puzzle,Kemco,0.01,0,0,0,0.01
9743,Virtua Tennis 3,PC,2007,Sports,Sega,0,0.01,0,0,0.01
9744,Pro Angler Moves,PS3,2012,Sports,"Interworks Unlimited, Inc.",0.01,0,0,0,0.01
9745,Sakura Sakura: Haru Urara,PSP,2010,Adventure,GN Software,0,0,0.01,0,0.01
9746,Uta no * Prince-Sama: Sweet Serenade,PSP,2011,Adventure,Broccoli,0,0,0.01,0,0.01
9747,The Legend of Heroes: Trails in the Sky Third Chapter,PS3,2013,Role-Playing,Falcom Corporation,0,0,0.01,0,0.01
9748,"Iza, Shutsujin! Koisen",PSP,2011,Adventure,Quinrose,0,0,0.01,0,0.01
9749,Major Dream: Major Wii Nagero! Gyroball!!,Wii,2008,Sports,Takara Tomy,0,0,0.01,0,0.01
9750,Hiiro no Kakera: Shin Tamayori Hime Denshou,PS2,2009,Adventure,Idea Factory,0,0,0.01,0,0.01
9751,Grooverider: Slot Car Thunder,XB,2003,Racing,Encore,0.01,0,0,0,0.01
9752,Superstars V8 Racing,X360,2009,Racing,Black Bean Games,0,0.01,0,0,0.01
9753,Grand Theft Auto III,PC,2002,Action,Take-Two Interactive,0,0.01,0,0,0.01
9754,Resident Evil 5 HD,PS4,2016,Action,Capcom,0.01,0,0,0,0.01
9755,Miyako: Awayuki no Utage,PSP,2012,Action,Idea Factory,0,0,0.01,0,0.01
9756,Super PickUps,Wii,2009,Racing,XS Games,0.01,0,0,0,0.01
9757,Ben 10 Omniverse 2,X360,2013,Action,Namco Bandai Games,0,0.01,0,0,0.01
9758,Rewrite,PSV,2014,Adventure,Prototype,0,0,0.01,0,0.01
9759,Konami Classics Vol. 2,X360,2009,Misc,Konami Digital Entertainment,0.01,0,0,0,0.01
9760,Aeon Flux,XB,2005,Action,THQ,0.01,0,0,0,0.01
9761,Kana: Imouto,PSP,2010,Adventure,CyberFront,0,0,0.01,0,0.01
9762,Higurashi no Naku Koro ni Iki,PS3,2015,Action,Kaga Create,0,0,0.01,0,0.01
9763,Marginal #4: Idol of Supernova,PSV,2014,Adventure,Idea Factory,0,0,0.01,0,0.01
9764,Nodame Cantabile,PS2,2007,Misc,Banpresto,0,0,0.01,0,0.01
9765,Paranormal Pursuit: The Gifted One,PC,2015,Action,Alawar Entertainment,0,0.01,0,0,0.01
9766,DoDonPachi Saidaioujou,X360,2013,Shooter,Cave,0,0,0.01,0,0.01
9767,Last Escort: Club Katze,PS2,2010,Adventure,D3Publisher,0,0,0.01,0,0.01
9768,1/2 Summer +,PSP,2013,Adventure,Kaga Create,0,0,0.01,0,0.01
9769,Winning Post 7 Maximum 2008,PS3,2008,Sports,Tecmo Koei,0,0,0.01,0,0.01
9770,Psycho-Pass,XOne,2014,Adventure,5pb,0,0,0.01,0,0.01
9771,Brain Exercise With Dr. Kawashima,PC,2009,Puzzle,Namco Bandai Games,0,0.01,0,0,0.01
9772,Tears to Tiara: Kakan no Daichi Portable,PSP,2010,Adventure,Aqua Plus,0,0,0.01,0,0.01
9773,Football Manager 2005,PC,2004,Sports,Sega,0,0.01,0,0,0.01
9774,Hitotsu Tobashi Renai V,PSV,2015,Adventure,Kaga Create,0,0,0.01,0,0.01
9775,Ninja Gaiden Sigma 2,PSV,2013,Action,Tecmo Koei,0,0,0.01,0,0.01
9776,Turbo Trainz,Wii,2012,Racing,Mastertronic,0,0.01,0,0,0.01
9777,Theatre Of War,PC,2007,Strategy,Kalypso Media,0,0.01,0,0,0.01
9778,Young Justice: Legacy,X360,2013,Action,Namco Bandai Games,0,0.01,0,0,0.01
9779,Madden NFL 13,PS3,2012,Sports,Electronic Arts,0,0.01,0,0,0.01
9780,Voodoo Chronicles: First Sign,PC,2011,Adventure,ValuSoft,0.01,0,0,0,0.01
9781,Umineko no Naku Koro ni Portable 1,PSP,2011,Adventure,Alchemist,0,0,0.01,0,0.01
9782,Geten no Hana: Yume Akari,PSP,2014,Misc,Tecmo Koei,0,0,0.01,0,0.01
9783,Festa!! Hyper Girls Party,PS2,2006,Adventure,KID,0,0,0.01,0,0.01
9784,Collar x Malice,PSV,2016,Action,Idea Factory,0,0,0.01,0,0.01
9785,Dragon's Dogma Online: Season 2,PS4,2016,Action,Capcom,0,0,0.01,0,0.01
9786,WTA Tour Tennis,XB,2002,Sports,Konami Digital Entertainment,0.01,0,0,0,0.01
9787,Norn + Nonette: Last Era,PSV,2015,Action,Idea Factory,0,0,0.01,0,0.01
9788,BlazBlue: Calamity Trigger,PC,2010,Fighting,PQube,0,0.01,0,0,0.01
9789,Furious Karting,XB,2003,Racing,Atari,0.01,0,0,0,0.01
9790,WSC REAL 09: World Snooker Championship,PS3,2009,Sports,Deep Silver,0,0.01,0,0,0.01
9791,Harry Potter and the Chamber of Secrets,PC,2002,Action,Electronic Arts,0,0.01,0,0,0.01
9792,Mystery Legends: Beauty and the Beast,PC,2012,Puzzle,Focus Multimedia,0,0.01,0,0,0.01
9793,Fuuraiki 3,PSV,2015,Action,Unknown,0,0,0.01,0,0.01
9794,Accel World: Kasoku no Chouten,PSP,2013,Adventure,Namco Bandai Games,0,0,0.01,0,0.01
9795,SoulCalibur Legends (JP sales),Wii,2007,Action,Namco Bandai Games,0,0,0.01,0,0.01
9796,Izumo 2,PS2,2006,Adventure,GN Software,0,0,0.01,0,0.01
9797,Entaku no Seito: Students of Round,X360,2011,Role-Playing,ChunSoft,0,0,0.01,0,0.01
9798,Bratz: Forever Diamondz,PS2,2006,Adventure,THQ,0.01,0.01,0,0,0.01
9799,Isshoni Gohan. Portable,PSP,2013,Adventure,Boost On,0,0,0.01,0,0.01
9800,PC Engine Best Collention: Ginga Ojousama Densetsu Collection,PSP,2008,Adventure,Hudson Soft,0,0,0.01,0,0.01
9801,King of Fighters 2002: Unlimited Match Tougeki Ver.,PS2,2010,Fighting,SNK Playmore,0,0,0.01,0,0.01
9802,Malice,XB,2004,Platform,Evolved Games,0.01,0,0,0,0.01
9803,Raven Squad: Operation Hidden Dagger,PC,2009,Shooter,Evolved Games,0.01,0,0,0,0.01
9804,htoL#NiQ: The Firefly Diary,PSV,2014,Platform,Nippon Ichi Software,0,0,0.01,0,0.01
9805,Tiger Woods PGA Tour 2005,PC,2004,Sports,Electronic Arts,0,0.01,0,0,0.01
9806,Deus Ex,PC,2000,Role-Playing,Eidos Interactive,0,0.01,0,0,0.01
9807,Ouka Sengoku Portable,PSP,2012,Adventure,Alchemist,0,0,0.01,0,0.01
9808,Wallace & Gromit: Curse of the Were-Rabbit,XB,2005,Adventure,Konami Digital Entertainment,0.01,0,0,0,0.01
9809,Hanayamata: Yosakoi Live,PSV,2014,Adventure,Namco Bandai Games,0,0,0.01,0,0.01
9810,Shepherd's Crossing,PSP,2009,Simulation,Success,0,0,0.01,0,0.01
9811,Dark Parables: The Exiled Prince,PC,2011,Puzzle,Unknown,0,0.01,0,0,0.01
9812,We Sing 80s,Wii,2012,Misc,Nordic Games,0,0.01,0,0,0.01
9813,Republique,PS4,2016,Action,Nippon Ichi Software,0,0.01,0.01,0,0.01
9814,Rail Simulator,PC,2007,Simulation,Electronic Arts,0,0.01,0,0,0.01
9815,Putty Squad,PS3,2013,Platform,System 3,0,0.01,0,0,0.01
9816,Sega Golf Club: Miyazato San Kyoudai Naizou,PS3,2006,Sports,Sega,0,0,0.01,0,0.01
9817,Rozen Maiden: Gebetgarten,PS2,2007,Fighting,Taito,0,0,0.01,0,0.01
9818,Resistance Dual Pack,PS3,2011,Shooter,Sony Computer Entertainment,0,0.01,0,0,0.01
9819,Princess Arthur,PSP,2013,Misc,Idea Factory,0,0,0.01,0,0.01
9820,Sakura-Sou no Pet na Kanojo,PSP,2013,Adventure,Kadokawa Games,0,0,0.01,0,0.01
9821,Fatal Fury: Battle Archives Volume 2 (JP sales),PS2,2007,Fighting,SNK Playmore,0,0,0.01,0,0.01
9822,Tantei Jinguuji Saburo: Hai to Diamond,PSP,2009,Adventure,Arc System Works,0,0,0.01,0,0.01
9823,BattleForge,PC,2009,Strategy,Electronic Arts,0,0.01,0,0,0.01
9824,Jewel Quest II,PC,2007,Puzzle,Avanquest,0,0.01,0,0,0.01
9825,Toro to Morimori,PS3,2009,Misc,Sony Computer Entertainment,0,0,0.01,0,0.01
9826,Sonic & All-Stars Racing Transformed,PC,2013,Racing,Sega,0,0.01,0,0,0.01
